COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,ES_TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL
22,0,0,4290.25641,4156.410256,4290.25641,4308.717949,4342.564103,4466.153846,4524.102564,3996.923077,4418.974359,4045.128205,4318.461538,4442.051282,4103.076923,4913.846154,1592,1739,75.655,18.53155136,0,0,0,0
23,0,0,4290.25641,4154.358974,4293.333333,4309.230769,4343.589744,4461.538462,4519.487179,3992.307692,4415.897436,4049.74359,4326.153846,4444.102564,4107.692308,4917.435897,1593,1739,75.663,18.53155136,0,0,0,0
24,0,0,4288.205128,4153.846154,4291.794872,4304.615385,4342.051282,4455.897436,4513.846154,3983.076923,4407.692308,4043.589744,4322.051282,4437.435897,4101.538462,4912.820513,1592,1738,75.671,18.53155136,0,0,0,0
25,0,0,4289.74359,4152.820513,4290.25641,4305.641026,4341.025641,4449.230769,4509.74359,3976.923077,4402.564103,4035.897436,4314.871795,4436.410256,4093.846154,4905.128205,1593,1738,75.679,18.53155136,0,0,0,0
26,0,0,4290.25641,4149.230769,4289.74359,4306.153846,4336.923077,4444.102564,4503.076923,3974.871795,4398.974359,4028.205128,4307.692308,4438.461538,4092.820513,4902.051282,1592,1739,75.687,18.53155136,0,0,0,0
27,0,0,4288.205128,4152.307692,4291.282051,4304.615385,4334.358974,4446.666667,4506.666667,3978.974359,4401.538462,4024.102564,4304.102564,4438.974359,4095.384615,4905.128205,1593,1739,75.694,18.53155136,0,0,0,0
28,0,0,4288.205128,4156.410256,4293.333333,4304.102564,4340,4452.307692,4514.871795,3985.128205,4409.230769,4029.230769,4306.153846,4440,4097.435897,4910.25641,1592,1739,75.702,18.53155136,0,0,0,0
29,0,0,4291.282051,4151.282051,4293.846154,4302.051282,4343.589744,4455.384615,4513.846154,3988.205128,4411.794872,4035.897436,4307.692308,4443.076923,4098.461538,4911.282051,1594,1739,75.711,18.53155136,0,0,0,0
30,0,0,4283.589744,4145.128205,4289.230769,4297.435897,4340.512821,4457.435897,4513.333333,3988.717949,4409.74359,4036.410256,4306.153846,4443.076923,4096.410256,4905.641026,1593,1738,75.718,18.53155136,0,0,0,0
31,0,0,4276.923077,4144.615385,4278.461538,4299.487179,4337.948718,4458.974359,4517.435897,3989.230769,4412.820513,4031.282051,4306.666667,4435.897436,4091.794872,4897.435897,1592,1740,75.726,18.53155136,0,0,0,0
32,0,0,4282.051282,4145.641026,4275.384615,4303.589744,4339.487179,4458.974359,4519.487179,3990.25641,4415.897436,4030.25641,4308.717949,4433.333333,4092.820513,4898.974359,1594,1738,75.734,18.53155136,0,0,0,0
33,0,0,4281.538462,4147.179487,4282.051282,4298.461538,4344.102564,4455.384615,4516.410256,3987.179487,4411.282051,4032.307692,4307.179487,4439.487179,4097.948718,4909.230769,1592,1739,75.741,18.53155136,0,0,0,0
34,0,0,4275.384615,4149.74359,4282.051282,4294.871795,4349.74359,4450.769231,4513.846154,3980.512821,4405.128205,4029.230769,4302.564103,4443.589744,4098.461538,4911.794872,1592,1739,75.749,18.53155136,0,0,0,0
35,0,0,4281.025641,4151.282051,4276.410256,4301.538462,4347.692308,4450.25641,4509.74359,3976.923077,4402.051282,4024.615385,4299.487179,4442.564103,4096.410256,4908.205128,1592,1738,75.757,18.53155136,0,0,0,0
36,0,0,4284.102564,4153.333333,4276.410256,4307.692308,4340,4445.641026,4503.589744,3976.410256,4400.512821,4020.512821,4298.461538,4442.051282,4094.871795,4901.538462,1593,1739,75.765,18.53155136,0,0,0,0
37,0,0,4276.923077,4154.871795,4285.128205,4305.128205,4335.384615,4441.025641,4505.128205,3978.461538,4402.564103,4019.487179,4297.948718,4450.25641,4093.846154,4901.025641,1592,1739,75.773,18.53155136,0,0,0,0
38,0,0,4282.564103,4156.923077,4294.871795,4303.589744,4335.897436,4449.74359,4514.358974,3985.128205,4410.769231,4031.794872,4305.641026,4464.102564,4103.076923,4914.358974,1593,1739,75.781,18.53155136,0,0,0,0
39,0,0,4296.923077,4160,4300,4312.307692,4338.974359,4460.512821,4518.974359,3990.25641,4415.897436,4051.794872,4319.487179,4469.74359,4115.897436,4928.205128,1593,1739,75.788,18.53155136,0,0,0,0
40,0,0,4297.948718,4160,4299.487179,4315.384615,4340.512821,4461.025641,4516.410256,3988.205128,4411.282051,4059.487179,4325.128205,4467.692308,4116.410256,4928.717949,1593,1739,75.796,18.53155136,0,0,0,0
41,0,0,4292.307692,4155.897436,4297.435897,4306.666667,4341.025641,4457.435897,4516.923077,3987.692308,4411.282051,4058.461538,4324.615385,4468.717949,4112.307692,4925.641026,1593,1739,75.804,18.53155136,0,0,0,0
42,0,0,4292.307692,4153.333333,4297.435897,4300.512821,4342.051282,4454.871795,4518.461538,3991.794872,4418.974359,4061.025641,4326.153846,4468.205128,4113.846154,4930.769231,1593,1741,75.812,18.53155136,0,0,0,0
43,0,0,4298.974359,4157.435897,4299.487179,4307.692308,4344.102564,4450.25641,4517.948718,3993.333333,4416.923077,4064.102564,4327.692308,4464.615385,4113.846154,4930.25641,1594,1739,75.82,18.53155136,0,0,0,0
44,0,0,4303.076923,4159.487179,4298.461538,4310.769231,4344.615385,4451.794872,4517.948718,3990.769231,4412.307692,4064.102564,4328.205128,4461.538462,4110.769231,4918.461538,1592,1739,75.827,18.53155136,0,0,0,0
45,0,0,4297.948718,4156.923077,4291.794872,4305.641026,4342.051282,4454.871795,4518.974359,3989.230769,4412.820513,4061.025641,4325.641026,4455.384615,4101.538462,4903.589744,1593,1739,75.835,18.53155136,0,0,0,0
